"","ID","life_satis"
"735","065546317001","3 Somewhat satisfied"
"736","065546317002","3 Somewhat satisfied"
"737","065546314001",NA
"738","065546309002","2 Very satisfied"
"739","065546303002","2 Very satisfied"
"740","065546303001","2 Very satisfied"
"741","065546331002","3 Somewhat satisfied"
"742","065546331001","3 Somewhat satisfied"
"743","065546321002","3 Somewhat satisfied"
"744","065546321001","4 Not very satisfied"
"745","065546319001","3 Somewhat satisfied"
"746","065546319002","2 Very satisfied"
"747","065546312001","5 Not at all satisfied"
"748","065546312002","4 Not very satisfied"
"749","065546305001",NA
"750","065546323002",NA
"751","065546315002","3 Somewhat satisfied"
"752","065546315001","2 Very satisfied"
"753","065546325002","3 Somewhat satisfied"
"754","065546325001","3 Somewhat satisfied"
"755","065546333002",NA
"756","065546333001","2 Very satisfied"
"757","065546326001","3 Somewhat satisfied"
"758","065546326002","3 Somewhat satisfied"
"759","065546329002","3 Somewhat satisfied"
"760","065546329001",NA
"761","065546330002",NA
"762","065546330001","3 Somewhat satisfied"
"763","065546307002","3 Somewhat satisfied"
"764","065546307001","3 Somewhat satisfied"
"765","065546301001",NA
"766","065546308002","2 Very satisfied"
"767","065546308001",NA
"768","065546327001","3 Somewhat satisfied"
"769","065546318002","2 Very satisfied"
"770","065546318001","3 Somewhat satisfied"
"771","065546310002","3 Somewhat satisfied"
"772","065546310001","3 Somewhat satisfied"
"773","065546316001","3 Somewhat satisfied"
"774","065546302002",NA
"775","065546302001","3 Somewhat satisfied"
"776","065546306002",NA
"777","065546306001","3 Somewhat satisfied"
"778","065546328002","3 Somewhat satisfied"
"779","065546328001","3 Somewhat satisfied"
"780","065546313001","4 Not very satisfied"
"781","065546313002","3 Somewhat satisfied"
"782","065546122002","3 Somewhat satisfied"
"783","065546122001","3 Somewhat satisfied"
"784","065546107001","3 Somewhat satisfied"
"785","065546107002","3 Somewhat satisfied"
"786","065546106001","3 Somewhat satisfied"
"787","065546106002","5 Not at all satisfied"
"788","065546121001","3 Somewhat satisfied"
"789","065546121002",NA
"790","065546101001","5 Not at all satisfied"
"791","065546128001","2 Very satisfied"
"792","065546128002",NA
"793","065546115001","2 Very satisfied"
"794","065546115002","3 Somewhat satisfied"
"795","065546114001","3 Somewhat satisfied"
"796","065546114002","3 Somewhat satisfied"
"797","065546109002","2 Very satisfied"
"798","065546109001","3 Somewhat satisfied"
"799","065546111002","2 Very satisfied"
"800","065546111001","3 Somewhat satisfied"
"801","065546119002","3 Somewhat satisfied"
"802","065546119001","3 Somewhat satisfied"
"803","065546124001",NA
"804","065546124002","3 Somewhat satisfied"
"805","065546112001",NA
"806","065546112002","3 Somewhat satisfied"
"807","065546105001","1 Completely satisfied"
"808","065546105002","5 Not at all satisfied"
"809","065546123001","3 Somewhat satisfied"
"810","065546123002","2 Very satisfied"
"811","065546129002","5 Not at all satisfied"
"812","065546129001","3 Somewhat satisfied"
"813","065546118001","5 Not at all satisfied"
"814","065546118002","3 Somewhat satisfied"
"815","065546113001","5 Not at all satisfied"
"816","065546113002",NA
"817","065546110002","3 Somewhat satisfied"
"818","065546110001","2 Very satisfied"
"819","065546108001","4 Not very satisfied"
"820","065546103002","3 Somewhat satisfied"
"821","065546103001",NA
"822","065546126002","3 Somewhat satisfied"
"823","065546126001","3 Somewhat satisfied"
"824","065546127002","3 Somewhat satisfied"
"825","065546127001","4 Not very satisfied"
"826","065546102002","2 Very satisfied"
"827","065546102001","3 Somewhat satisfied"
"828","065546116002","2 Very satisfied"
"829","065546116001","1 Completely satisfied"
"830","065546120002","3 Somewhat satisfied"
"831","065546120001","2 Very satisfied"
"832","065546104001",NA
"833","065546104002","3 Somewhat satisfied"
"834","065546205002","3 Somewhat satisfied"
"835","065546208001","3 Somewhat satisfied"
"836","065546208002","4 Not very satisfied"
"837","065546214002","3 Somewhat satisfied"
"838","065546214001","3 Somewhat satisfied"
"839","065546217002","3 Somewhat satisfied"
"840","065546217001","2 Very satisfied"
"841","065546215002","3 Somewhat satisfied"
"842","065546215001","3 Somewhat satisfied"
"843","065546210002","3 Somewhat satisfied"
"844","065546210001","4 Not very satisfied"
"845","065546202001","2 Very satisfied"
"846","065546211002","3 Somewhat satisfied"
"847","065546211001","3 Somewhat satisfied"
"848","065546204001","3 Somewhat satisfied"
"849","065546204002","3 Somewhat satisfied"
"850","065546209002","3 Somewhat satisfied"
"851","065546209001",NA
"852","065546203002","3 Somewhat satisfied"
"853","065546203001","3 Somewhat satisfied"
"854","065546223002","3 Somewhat satisfied"
"855","065546223001","3 Somewhat satisfied"
"856","065546201001","3 Somewhat satisfied"
"857","065546201002","3 Somewhat satisfied"
"858","065546224002","2 Very satisfied"
"859","065546224001","3 Somewhat satisfied"
"860","065546220001","3 Somewhat satisfied"
"861","065546220002","2 Very satisfied"
"862","065546216001","3 Somewhat satisfied"
"863","065546216002","2 Very satisfied"
"864","065546225001","3 Somewhat satisfied"
"865","065546225002","3 Somewhat satisfied"
"866","065546221002",NA
"867","065546221001","4 Not very satisfied"
"868","065546206001","3 Somewhat satisfied"
"869","065546218002","3 Somewhat satisfied"
"870","065546218001","2 Very satisfied"
"871","065546213001","3 Somewhat satisfied"
"872","065546213002","4 Not very satisfied"
"873","065546219002","3 Somewhat satisfied"
"874","065546219001",NA
"875","065546207001","3 Somewhat satisfied"
"876","064604211002","3 Somewhat satisfied"
"877","064604211001","3 Somewhat satisfied"
"878","064604204003",NA
"879","064604204002","2 Very satisfied"
"880","064604205001","3 Somewhat satisfied"
"881","064604205002",NA
"882","064604209001","3 Somewhat satisfied"
"883","064604209002","2 Very satisfied"
"884","064604206002","2 Very satisfied"
"885","064604206001","2 Very satisfied"
"886","064604213001","2 Very satisfied"
"887","064604213002","1 Completely satisfied"
"888","064604216002",NA
"889","064604216001","5 Not at all satisfied"
"890","064604208001","2 Very satisfied"
"891","064604215001","2 Very satisfied"
"892","064604203002","2 Very satisfied"
"893","064604203001","3 Somewhat satisfied"
"894","064604202002","4 Not very satisfied"
"895","064604202001","3 Somewhat satisfied"
"896","064604214002","3 Somewhat satisfied"
"897","064604214001",NA
"898","064604201002","3 Somewhat satisfied"
"899","064604201001","3 Somewhat satisfied"
"900","064604217002","3 Somewhat satisfied"
"901","064604217001","3 Somewhat satisfied"
"902","064604301001","3 Somewhat satisfied"
"903","064604301002",NA
"904","064604310001",NA
"905","064604310002","3 Somewhat satisfied"
"906","064604305001","2 Very satisfied"
"907","064604304002","3 Somewhat satisfied"
"908","064604304003",NA
"909","064604311002","3 Somewhat satisfied"
"910","064604311001","3 Somewhat satisfied"
"911","064604306001","3 Somewhat satisfied"
"912","064604306002","3 Somewhat satisfied"
"913","064604319002",NA
"914","064604319001","3 Somewhat satisfied"
"915","064604302001","2 Very satisfied"
"916","064604302002",NA
"917","064604318002","3 Somewhat satisfied"
"918","064604318001","2 Very satisfied"
"919","064604315001","2 Very satisfied"
"920","064604315002","2 Very satisfied"
"921","064604303002","2 Very satisfied"
"922","064604303001","2 Very satisfied"
"923","064604317002","1 Completely satisfied"
"924","064604317001","3 Somewhat satisfied"
"925","064604307002","3 Somewhat satisfied"
"926","064604307001","3 Somewhat satisfied"
"927","064604316001","3 Somewhat satisfied"
"928","064604313001",NA
"929","064604309002",NA
"930","064604309001","2 Very satisfied"
"931","064604112003",NA
"932","064604112002","3 Somewhat satisfied"
"933","064604108001","2 Very satisfied"
"934","064604121001","3 Somewhat satisfied"
"935","064604113003",NA
"936","064604113002","4 Not very satisfied"
"937","064604114001","3 Somewhat satisfied"
"938","064604107002",NA
"939","064604107001","3 Somewhat satisfied"
"940","064604109002","3 Somewhat satisfied"
"941","064604109001","3 Somewhat satisfied"
"942","064604106002","4 Not very satisfied"
"943","064604106001","3 Somewhat satisfied"
"944","064604110002","2 Very satisfied"
"945","064604110001","2 Very satisfied"
"946","064604102002","1 Completely satisfied"
"947","064604102001","3 Somewhat satisfied"
"948","064604125001","3 Somewhat satisfied"
"949","064604125002","3 Somewhat satisfied"
"950","064604120001","3 Somewhat satisfied"
"951","064604119002","3 Somewhat satisfied"
"952","064604119001","3 Somewhat satisfied"
"953","064604124001","3 Somewhat satisfied"
"954","064604118001","1 Completely satisfied"
"955","064604122001","2 Very satisfied"
"956","064604122002","3 Somewhat satisfied"
"957","064604116001","3 Somewhat satisfied"
"958","064604116002","3 Somewhat satisfied"
"959","064604111001","1 Completely satisfied"
"960","064604111002","2 Very satisfied"
"961","064604115002","3 Somewhat satisfied"
"962","064604115001","3 Somewhat satisfied"
"963","064604104001","3 Somewhat satisfied"
"964","064604123001","1 Completely satisfied"
"965","064604123002","2 Very satisfied"
"966","064604103002","3 Somewhat satisfied"
"967","064604103001","3 Somewhat satisfied"
"968","064604126002","3 Somewhat satisfied"
"969","064604126001",NA
"970","064604117002","2 Very satisfied"
"971","064604117001","2 Very satisfied"
"972","064604127002","2 Very satisfied"
"973","064604127001","2 Very satisfied"
"974","171159103002","3 Somewhat satisfied"
"975","171159103001","3 Somewhat satisfied"
"976","171159134001",NA
"977","171159134002","2 Very satisfied"
"978","171159127002","2 Very satisfied"
"979","171159127001","3 Somewhat satisfied"
"980","171159105001",NA
"981","171159105002","3 Somewhat satisfied"
"982","171159104001","3 Somewhat satisfied"
"983","171159120002","3 Somewhat satisfied"
"984","171159120001","3 Somewhat satisfied"
"985","171159106001","3 Somewhat satisfied"
"986","171159117002","3 Somewhat satisfied"
"987","171159117001","3 Somewhat satisfied"
"988","171159114002","3 Somewhat satisfied"
"989","171159114001","3 Somewhat satisfied"
"990","171159126001","3 Somewhat satisfied"
"991","171159126002","3 Somewhat satisfied"
"992","171159102001",NA
"993","171159102002","3 Somewhat satisfied"
"994","171159110001","3 Somewhat satisfied"
"995","171159121002","3 Somewhat satisfied"
"996","171159118002","3 Somewhat satisfied"
"997","171159118001","3 Somewhat satisfied"
"998","171159125002","3 Somewhat satisfied"
"999","171159125001","2 Very satisfied"
"1000","171159124002","3 Somewhat satisfied"
"1001","171159124001","3 Somewhat satisfied"
"1002","171159123002",NA
"1003","171159111002","2 Very satisfied"
"1004","171159111001","3 Somewhat satisfied"
"1005","171159130001","4 Not very satisfied"
"1006","171159130002","4 Not very satisfied"
"1007","171159132001","3 Somewhat satisfied"
"1008","171159132002","2 Very satisfied"
"1009","171159131001","3 Somewhat satisfied"
"1010","171159131002","2 Very satisfied"
"1011","171159112001","3 Somewhat satisfied"
"1012","171159113002","2 Very satisfied"
"1013","171159113001","4 Not very satisfied"
"1014","171159115001","3 Somewhat satisfied"
"1015","171159129001",NA
"1016","171159107001",NA
"1017","171159107002","3 Somewhat satisfied"
"1018","171159116002",NA
"1019","171159116001","3 Somewhat satisfied"
"1020","171159122001","4 Not very satisfied"
"1021","171159122002","3 Somewhat satisfied"
"1022","171159109002","4 Not very satisfied"
"1023","171159109001","3 Somewhat satisfied"
"1024","171159133001","3 Somewhat satisfied"
"1025","171159101002","3 Somewhat satisfied"
"1026","171159101001","3 Somewhat satisfied"
"1027","171159221002","2 Very satisfied"
"1028","171159221001","3 Somewhat satisfied"
"1029","171159213001","3 Somewhat satisfied"
"1030","171159222001","3 Somewhat satisfied"
"1031","171159211001","3 Somewhat satisfied"
"1032","171159211002","3 Somewhat satisfied"
"1033","171159227001",NA
"1034","171159230001","2 Very satisfied"
"1035","171159218001","2 Very satisfied"
"1036","171159224002","3 Somewhat satisfied"
"1037","171159224001","3 Somewhat satisfied"
"1038","171159209002","3 Somewhat satisfied"
"1039","171159209001","2 Very satisfied"
"1040","171159214001","3 Somewhat satisfied"
"1041","171159214002","3 Somewhat satisfied"
"1042","171159201002","2 Very satisfied"
"1043","171159201001","2 Very satisfied"
"1044","171159210001","1 Completely satisfied"
"1045","171159210002","2 Very satisfied"
"1046","171159205002","2 Very satisfied"
"1047","171159205001","2 Very satisfied"
"1048","171159215002","2 Very satisfied"
"1049","171159215001","3 Somewhat satisfied"
"1050","171159219002","3 Somewhat satisfied"
"1051","171159219001","5 Not at all satisfied"
"1052","171159225002","3 Somewhat satisfied"
"1053","171159225001","2 Very satisfied"
"1054","171159220001","3 Somewhat satisfied"
"1055","171159220002","3 Somewhat satisfied"
"1056","171159207001","3 Somewhat satisfied"
"1057","171159207002","4 Not very satisfied"
"1058","171159208001","3 Somewhat satisfied"
"1059","171159208002","3 Somewhat satisfied"
"1060","171159204002","3 Somewhat satisfied"
"1061","171159204001","3 Somewhat satisfied"
"1062","171159212001",NA
"1063","171159212002","3 Somewhat satisfied"
"1064","171159231001","3 Somewhat satisfied"
"1065","171159231002","3 Somewhat satisfied"
"1066","171159206001","2 Very satisfied"
"1067","171159206002","3 Somewhat satisfied"
"1068","171159229002","3 Somewhat satisfied"
"1069","171159229001","2 Very satisfied"
"1070","171159226001","3 Somewhat satisfied"
"1071","171159226002",NA
"1072","171159223001","3 Somewhat satisfied"
"1073","171159223002","3 Somewhat satisfied"
"1074","171159228002","3 Somewhat satisfied"
"1075","171159228001","3 Somewhat satisfied"
"1076","171159202002","3 Somewhat satisfied"
"1077","171159202001","2 Very satisfied"
"1078","171159217002","3 Somewhat satisfied"
"1079","171159217001","3 Somewhat satisfied"
"1080","171159311002","3 Somewhat satisfied"
"1081","171159311001","3 Somewhat satisfied"
"1082","171159306001","2 Very satisfied"
"1083","171159312002",NA
"1084","171159312001","3 Somewhat satisfied"
"1085","171159323001",NA
"1086","171159323002",NA
"1087","171159319002","2 Very satisfied"
"1088","171159319001",NA
"1089","171159309001","3 Somewhat satisfied"
"1090","171159309002","3 Somewhat satisfied"
"1091","171159317001","3 Somewhat satisfied"
"1092","171159322002","3 Somewhat satisfied"
"1093","171159325001","3 Somewhat satisfied"
"1094","171159325002","3 Somewhat satisfied"
"1095","171159318002","3 Somewhat satisfied"
"1096","171159318001","3 Somewhat satisfied"
"1097","171159304001","3 Somewhat satisfied"
"1098","171159313002",NA
"1099","171159307001","1 Completely satisfied"
"1100","171159307002",NA
