"","ID","n_older_bro","n_younger_bro","n_older_sis","n_younger_sis","n_alive_children","child_residence_distance","child_location_type","child_occupation"
"272","060481104001",0,1,1,0,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","6 Production and Transportation worker"
"273","060481108001",0,2,0,2,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"1 Manager"
"274","060481123001",0,1,0,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"275","060481124002",0,1,0,3,1,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"6 Production and Transportation worker"
"276","060481120001",1,2,1,0,NA,"1 This Household, and Economicly Dependent",NA,NA
"277","060481112002",2,0,1,0,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","3 Clerk"
"278","060481133001",2,0,0,0,3,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"6 Production and Transportation worker"
"279","060481110001",2,0,2,0,2,"6 Other","4 Village","2 Professional and Technician"
"280","060481122002",1,0,0,1,3,"6 Other","4 Village",NA
"281","060481119002",0,2,1,2,2,"2 This Household, but Economicly Independent","2 County","4 Commerical and Service worker"
"282","060481130001",0,3,2,1,2,"1 This Household, and Economicly Dependent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"283","060481106002",0,2,2,0,2,"1 This Household, and Economicly Dependent","4 Village","2 Professional and Technician"
"284","060481127001",2,1,1,1,2,"3 Same or Adjacent Dwelling/Courtyard with You",NA,NA
"285","060481117002",2,1,0,2,3,"6 Other",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"286","060481139001",0,1,0,0,5,"1 This Household, and Economicly Dependent","4 Village","4 Commerical and Service worker"
"287","060481129001",0,1,1,0,NA,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"288","060481121001",1,0,1,0,NA,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"289","060481126001",0,2,0,0,0,"1 This Household, and Economicly Dependent","4 Village","2 Professional and Technician"
"290","060481135001",1,0,0,0,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"291","060481138001",1,3,1,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"292","060481134002",0,0,1,3,2,"6 Other",NA,"2 Professional and Technician"
"293","060481131001",3,0,0,0,3,"3 Same or Adjacent Dwelling/Courtyard with You","4 Village","2 Professional and Technician"
"294","060481115001",1,0,1,1,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood","2 County","4 Commerical and Service worker"
"295","060481113001",0,1,3,0,2,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"296","060481103001",0,0,0,1,NA,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"297","060481116001",1,0,0,2,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","2 County","6 Production and Transportation worker"
"298","060481208001",0,1,2,0,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","6 Production and Transportation worker"
"299","060481230002",0,2,1,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","2 Professional and Technician"
"300","060481219001",1,2,1,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"301","060481236002",0,0,1,0,2,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"302","060481238001",0,0,1,0,NA,NA,NA,NA
"303","060481223002",0,1,0,3,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"304","060481220001",0,5,0,0,NA,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"305","060481217001",2,0,2,2,0,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","6 Production and Transportation worker"
"306","060481212002",0,0,0,0,2,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"307","060481218002",NA,NA,NA,NA,3,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"308","060481234001",1,2,0,0,3,"6 Other",NA,NA
"309","060481205002",2,0,1,1,3,"6 Other","1 City","4 Commerical and Service worker"
"310","060481224001",0,0,2,0,2,"6 Other",NA,"2 Professional and Technician"
"311","060481207001",2,0,2,0,4,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"312","060481228001",0,1,0,2,NA,"1 This Household, and Economicly Dependent","4 Village","6 Production and Transportation worker"
"313","060481239001",1,0,3,0,1,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"314","060481222001",0,1,0,1,3,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"315","060481231001",2,0,1,0,3,"1 This Household, and Economicly Dependent","1 City","2 Professional and Technician"
"316","060481226002",0,1,0,3,2,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","6 Production and Transportation worker"
"317","060481211001",1,1,0,0,3,"3 Same or Adjacent Dwelling/Courtyard with You","4 Village","6 Production and Transportation worker"
"318","060481213001",0,1,0,1,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"319","060481203002",1,2,0,2,3,"6 Other","2 County","3 Clerk"
"320","060481201002",1,1,3,0,1,"1 This Household, and Economicly Dependent","4 Village",NA
"321","060481232002",0,2,1,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"322","060481209001",0,3,0,2,NA,"1 This Household, and Economicly Dependent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"323","060481233002",1,0,0,0,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","2 County","4 Commerical and Service worker"
"324","060481216002",0,1,0,0,3,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"325","060481221002",2,0,0,0,2,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"326","060481227001",0,3,0,0,NA,NA,NA,NA
"327","060481237002",0,0,3,0,4,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"328","060481235001",1,1,1,2,2,NA,"2 County","4 Commerical and Service worker"
"329","060481210002",2,0,1,2,1,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"330","060481202002",2,1,1,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"331","060481214001",0,2,0,0,NA,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"332","060481206001",2,1,0,1,3,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"2 Professional and Technician"
"333","060481225002",1,0,0,1,4,"1 This Household, and Economicly Dependent","4 Village","6 Production and Transportation worker"
"334","060481229002",0,0,2,0,4,"6 Other","2 County","1 Manager"
"335","060481215001",4,0,0,2,2,"3 Same or Adjacent Dwelling/Courtyard with You","4 Village","2 Professional and Technician"
"336","060481204001",0,4,0,0,5,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"337","060440116001",1,2,0,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"2 Professional and Technician"
"338","060440124001",0,0,4,0,NA,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"339","060440131002",0,0,5,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood","1 City","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"340","060440109001",1,1,0,0,2,"1 This Household, and Economicly Dependent","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"341","060440120002",0,2,1,0,NA,"2 This Household, but Economicly Independent","2 County","4 Commerical and Service worker"
"342","060440106001",1,0,1,0,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","6 Production and Transportation worker"
"343","060440102002",0,3,0,1,4,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"344","060440117001",0,2,0,1,2,"1 This Household, and Economicly Dependent","2 County","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"345","060440107001",2,0,2,0,2,"6 Other","1 City","2 Professional and Technician"
"346","060440110001",2,2,2,0,1,"6 Other",NA,"2 Professional and Technician"
"347","060440105002",0,1,0,2,2,"6 Other","4 Village","2 Professional and Technician"
"348","060440133001",0,0,0,2,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","1 City","4 Commerical and Service worker"
"349","060440108002",1,0,1,0,1,"6 Other","1 City","3 Clerk"
"350","060440127001",1,2,2,1,NA,NA,"4 Village",NA
"351","060440112001",0,1,1,3,3,NA,NA,NA
"352","060440104001",1,0,3,1,0,NA,NA,"3 Clerk"
"353","060440130001",1,0,1,0,0,"1 This Household, and Economicly Dependent",NA,NA
"354","060440134001",0,0,0,1,4,NA,"4 Village",NA
"355","060440123001",0,0,2,0,4,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"356","060440115002",0,2,0,1,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"357","060440129001",0,1,0,1,2,"1 This Household, and Economicly Dependent",NA,NA
"358","060440126001",1,0,0,1,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","1 City",NA
"359","060440132001",1,0,1,0,2,"1 This Household, and Economicly Dependent",NA,NA
"360","060440113001",3,0,1,0,1,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"361","060440121001",1,1,0,2,2,"6 Other",NA,"6 Production and Transportation worker"
"362","060440118001",0,2,1,3,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"363","060440122001",0,0,0,0,0,"6 Other",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"364","060440114002",0,1,3,1,2,NA,NA,NA
"365","060440128001",1,2,1,2,2,"6 Other",NA,"2 Professional and Technician"
"366","060440111002",0,0,1,2,3,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"367","060440125002",0,0,0,0,4,"6 Other","1 City","4 Commerical and Service worker"
"368","060440119001",0,2,0,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"369","060440103001",0,2,2,1,2,"2 This Household, but Economicly Independent","4 Village","4 Commerical and Service worker"
"370","060440101001",0,3,1,0,NA,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"371","060440212001",0,1,3,0,2,"6 Other","1 City","4 Commerical and Service worker"
"372","060440219002",0,2,1,2,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"4 Commerical and Service worker"
"373","060440224002",0,1,0,2,1,"1 This Household, and Economicly Dependent",NA,NA
"374","060440216001",2,0,1,0,1,"1 This Household, and Economicly Dependent",NA,NA
"375","060440209002",2,0,3,1,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"376","060440204001",0,1,0,1,NA,"1 This Household, and Economicly Dependent",NA,NA
"377","060440221002",1,1,1,0,2,"2 This Household, but Economicly Independent","2 County","6 Production and Transportation worker"
"378","060440201001",0,0,0,0,2,"6 Other","1 City","1 Manager"
"379","060440205001",0,2,0,2,3,"6 Other",NA,NA
"380","060440222001",0,1,0,2,3,"2 This Household, but Economicly Independent","4 Village","2 Professional and Technician"
"381","060440214001",1,0,0,0,2,"6 Other","2 County",NA
"382","060440215002",1,1,1,0,2,"6 Other",NA,NA
"383","060440220002",0,0,3,2,2,"6 Other","1 City","3 Clerk"
"384","060440211001",0,0,0,0,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","1 City","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"385","060440207001",1,1,0,1,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","1 City",NA
"386","060440217002",1,0,4,0,1,"1 This Household, and Economicly Dependent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"387","060440218002",1,1,0,1,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"388","060440223001",0,3,0,1,3,NA,NA,"4 Commerical and Service worker"
"389","060440202001",0,0,0,0,3,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"390","060440206002",2,0,1,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"391","060440213001",1,0,3,1,2,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"392","060440203002",0,2,0,3,3,"6 Other","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"393","060440225001",2,0,3,0,3,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"2 Professional and Technician"
"394","060440324001",0,0,0,0,NA,"6 Other","4 Village",NA
"395","060440317001",2,1,0,0,NA,"2 This Household, but Economicly Independent","4 Village","6 Production and Transportation worker"
"396","060440306002",1,1,0,1,2,"1 This Household, and Economicly Dependent","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"397","060440302002",1,2,0,0,1,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"398","060440316002",1,1,1,0,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"399","060440301002",1,2,0,0,2,NA,NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"400","060440309001",1,0,0,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"401","060440305001",0,0,0,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
